starttime,endtime,logreturn,score
"2017-02-24 23:40:00","2017-02-25 00:40:00",0.071,0.5585
"2017-02-25 00:40:00","2017-02-25 01:40:00",-0.0355,0.5027
"2017-02-25 01:40:00","2017-02-27 09:10:00",0.1065,0.5787
"2017-02-27 09:10:00","2017-02-27 10:10:00",0.0177,0.8247
"2017-02-27 10:10:00","2017-02-27 11:25:00",0.0709,0.7401
"2017-02-27 11:25:00","2017-02-27 14:25:00",0,0.8017
"2017-02-27 14:25:00","2017-02-27 21:20:00",-0.1774,0.7967
"2017-02-27 21:20:00","2017-02-27 22:20:00",0.1242,0.0899
"2017-02-27 22:20:00","2017-02-27 23:20:00",0.1772,0.0809
"2017-02-27 23:20:00","2017-02-28 00:20:00",0.2299,0.9862
"2017-02-28 00:20:00","2017-02-28 01:20:00",-0.053,0.8876
"2017-02-28 01:20:00","2017-02-28 02:20:00",-0.3186,0.7988
"2017-02-28 02:20:00","2017-02-28 09:50:00",-0.284,0.664
"2017-02-28 09:50:00","2017-02-28 11:05:00",-0.0178,0.7767
"2017-02-28 11:05:00","2017-02-28 14:05:00",0.0178,0.7111
"2017-02-28 14:05:00","2017-02-28 21:00:00",-0.0356,0.7683
"2017-02-28 21:00:00","2017-02-28 22:00:00",0.1599,0.6926
"2017-02-28 22:00:00","2017-02-28 23:00:00",0.0355,0.6233
"2017-02-28 23:00:00","2017-03-01 00:00:00",-0.071,0.6853
"2017-03-01 00:00:00","2017-03-01 01:00:00",-0.0711,0.6384
"2017-03-01 01:00:00","2017-03-01 02:00:00",-0.0711,0.5746
"2017-03-01 02:00:00","2017-03-01 09:30:00",-0.7678,0.672
"2017-03-01 09:30:00","2017-03-01 10:45:00",0.3221,0.5875
"2017-03-01 10:45:00","2017-03-01 13:45:00",-0.1609,0.8118
"2017-03-01 13:45:00","2017-03-01 14:45:00",-0.0895,0.9034
"2017-03-01 14:45:00","2017-03-01 21:40:00",-0.1613,0.5853
"2017-03-01 21:40:00","2017-03-01 22:40:00",0.0538,0.9913
"2017-03-01 22:40:00","2017-03-01 23:40:00",0.2149,0.8922
"2017-03-01 23:40:00","2017-03-02 00:40:00",0.0894,0.0685
"2017-03-02 00:40:00","2017-03-02 01:40:00",0.0179,0.0617
"2017-03-02 01:40:00","2017-03-02 09:10:00",0.0179,0.7766
"2017-03-02 09:10:00","2017-03-02 10:10:00",-0.0357,0.5687
"2017-03-02 10:10:00","2017-03-02 11:25:00",0,0.8259
"2017-03-02 11:25:00","2017-03-02 14:25:00",-0.0537,0.6767
"2017-03-02 14:25:00","2017-03-02 21:20:00",-0.3404,0.5842
"2017-03-02 21:20:00","2017-03-02 22:20:00",-0.1077,0.8756
"2017-03-02 22:20:00","2017-03-02 23:20:00",0.2691,0.788
"2017-03-02 23:20:00","2017-03-03 00:20:00",-0.2152,0.7092
"2017-03-03 00:20:00","2017-03-03 01:20:00",-0.3778,0.2641
"2017-03-03 01:20:00","2017-03-03 02:20:00",-0.0361,0.2377
"2017-03-03 02:20:00","2017-03-03 09:50:00",0.0361,0.5532
"2017-03-03 09:50:00","2017-03-03 11:05:00",0.036,0.4414
"2017-03-03 11:05:00","2017-03-03 14:05:00",-0.0901,0.5442
"2017-03-03 14:05:00","2017-03-03 21:00:00",0.018,0.5567
"2017-03-03 21:00:00","2017-03-03 22:00:00",-0.0721,0.8084
"2017-03-03 22:00:00","2017-03-03 23:00:00",-0.0722,0.7276
"2017-03-03 23:00:00","2017-03-04 00:00:00",0,0.6548
"2017-03-04 00:00:00","2017-03-04 01:00:00",0.0181,0.6855
"2017-03-04 01:00:00","2017-03-04 02:00:00",0.1263,0.1637
"2017-03-04 02:00:00","2017-03-06 09:30:00",0.1801,0.7292
"2017-03-06 09:30:00","2017-03-06 10:45:00",-0.018,0.6278
"2017-03-06 10:45:00","2017-03-06 13:45:00",-0.036,0.6214
"2017-03-06 13:45:00","2017-03-06 14:45:00",-0.0721,0.7623
"2017-03-06 14:45:00","2017-03-06 21:40:00",0.0901,0.4798
"2017-03-06 21:40:00","2017-03-06 22:40:00",-0.1442,0.4318
"2017-03-06 22:40:00","2017-03-06 23:40:00",-0.0541,0.2247
"2017-03-06 23:40:00","2017-03-07 00:40:00",-0.1444,0.2022
"2017-03-07 00:40:00","2017-03-07 01:40:00",0,0.182
"2017-03-07 01:40:00","2017-03-07 09:10:00",-0.0904,0.7491
"2017-03-07 09:10:00","2017-03-07 10:10:00",0,0.8174
"2017-03-07 10:10:00","2017-03-07 11:25:00",-0.0181,0.7037
"2017-03-07 11:25:00","2017-03-07 14:25:00",0.0362,0.5514
"2017-03-07 14:25:00","2017-03-07 21:20:00",-0.3623,0.6874
"2017-03-07 21:20:00","2017-03-07 22:20:00",-0.0726,0.996
"2017-03-07 22:20:00","2017-03-07 23:20:00",-0.1272,0.8964
"2017-03-07 23:20:00","2017-03-08 00:20:00",-0.0182,0.8068
"2017-03-08 00:20:00","2017-03-08 01:20:00",0.0545,0.9958
"2017-03-08 01:20:00","2017-03-08 02:20:00",-0.2001,0.8962
"2017-03-08 02:20:00","2017-03-08 09:50:00",0.182,0.4989
"2017-03-08 09:50:00","2017-03-08 11:05:00",-0.0909,0.7188
"2017-03-08 11:05:00","2017-03-08 14:05:00",0.0182,0.752
"2017-03-08 14:05:00","2017-03-08 21:00:00",-0.2003,0.6788
"2017-03-08 21:00:00","2017-03-08 22:00:00",-0.2372,0.7959
"2017-03-08 22:00:00","2017-03-08 23:00:00",0.1461,0.9553
"2017-03-08 23:00:00","2017-03-09 00:00:00",-0.1461,0.9769
"2017-03-09 00:00:00","2017-03-09 01:00:00",0.1643,0.8792
"2017-03-09 01:00:00","2017-03-09 02:00:00",-0.1095,0.7913
"2017-03-09 02:00:00","2017-03-09 09:30:00",-0.0913,0.729
"2017-03-09 09:30:00","2017-03-09 10:45:00",0,0.7054
"2017-03-09 10:45:00","2017-03-09 13:45:00",-0.1646,0.6135
"2017-03-09 13:45:00","2017-03-09 14:45:00",-0.0366,0.6647
"2017-03-09 14:45:00","2017-03-09 21:40:00",0.0915,0.7301
"2017-03-09 21:40:00","2017-03-09 22:40:00",0.0549,0.6571
"2017-03-09 22:40:00","2017-03-09 23:40:00",-0.1647,0.5914
"2017-03-09 23:40:00","2017-03-10 00:40:00",-0.0183,0.0818
"2017-03-10 00:40:00","2017-03-10 01:40:00",-0.0183,0.7318
"2017-03-10 01:40:00","2017-03-10 09:10:00",-0.4408,0.6223
"2017-03-10 09:10:00","2017-03-10 10:10:00",-0.0552,0.5601
"2017-03-10 10:10:00","2017-03-10 11:25:00",-0.1474,0.9011
"2017-03-10 11:25:00","2017-03-10 14:25:00",0.0369,0.6231
"2017-03-10 14:25:00","2017-03-10 21:20:00",0.0184,0.7179
"2017-03-10 21:20:00","2017-03-10 22:20:00",0.4047,0.6121
"2017-03-10 22:20:00","2017-03-10 23:20:00",0.0184,0.9968
"2017-03-10 23:20:00","2017-03-11 00:20:00",-0.3309,0.8871
"2017-03-11 00:20:00","2017-03-11 01:20:00",0.1104,0.3895
"2017-03-11 01:20:00","2017-03-11 02:20:00",0.0368,0.7604
"2017-03-11 02:20:00","2017-03-13 09:50:00",0.2755,0.6394
"2017-03-13 09:50:00","2017-03-13 11:05:00",0.0367,0.8491
"2017-03-13 11:05:00","2017-03-13 14:05:00",0.1832,0.9374
"2017-03-13 14:05:00","2017-03-13 21:00:00",-0.1465,0.7813
"2017-03-13 21:00:00","2017-03-13 22:00:00",0,0.7032
"2017-03-13 22:00:00","2017-03-13 23:00:00",-0.0367,0.6782
"2017-03-13 23:00:00","2017-03-14 00:00:00",0.0367,0.6104
"2017-03-14 00:00:00","2017-03-14 01:00:00",-0.0733,0.3335
"2017-03-14 01:00:00","2017-03-14 02:00:00",-0.0183,0.7685
"2017-03-14 02:00:00","2017-03-14 09:30:00",0.0367,0.5285
"2017-03-14 09:30:00","2017-03-14 10:45:00",0.0183,0.4756
"2017-03-14 10:45:00","2017-03-14 13:45:00",-0.055,0.8037
"2017-03-14 13:45:00","2017-03-14 14:45:00",-0.0918,0.858
"2017-03-14 14:45:00","2017-03-14 21:40:00",0.0367,0.7124
"2017-03-14 21:40:00","2017-03-14 22:40:00",0.1834,0.9952
"2017-03-14 22:40:00","2017-03-14 23:40:00",-0.055,0.9995
"2017-03-14 23:40:00","2017-03-15 00:40:00",-0.0183,0.6267
"2017-03-15 00:40:00","2017-03-15 01:40:00",-0.0734,0.8715
"2017-03-15 01:40:00","2017-03-15 09:10:00",-0.1101,0.5638
"2017-03-15 09:10:00","2017-03-15 10:10:00",-0.0735,0.5026
"2017-03-15 10:10:00","2017-03-15 11:25:00",0.0919,0.6821
"2017-03-15 11:25:00","2017-03-15 14:25:00",0.1101,0.8292
"2017-03-15 14:25:00","2017-03-15 21:20:00",-0.2203,0.8293
"2017-03-15 21:20:00","2017-03-15 22:20:00",0.0184,0.7464
"2017-03-15 22:20:00","2017-03-15 23:20:00",-0.0184,0.6718
"2017-03-15 23:20:00","2017-03-16 00:20:00",-0.0184,0.6533
"2017-03-16 00:20:00","2017-03-16 01:20:00",0.1286,0.6732
"2017-03-16 01:20:00","2017-03-16 02:20:00",0.9139,0.8202
"2017-03-16 02:20:00","2017-03-16 09:50:00",0.689,0.602
"2017-03-16 09:50:00","2017-03-16 11:05:00",-0.0181,0.2893
"2017-03-16 11:05:00","2017-03-16 14:05:00",0.1264,0.6867
"2017-03-16 14:05:00","2017-03-16 21:00:00",0.1984,0.6146
"2017-03-16 21:00:00","2017-03-16 22:00:00",-0.2706,0.9099
"2017-03-16 22:00:00","2017-03-16 23:00:00",0.1083,0.8189
"2017-03-16 23:00:00","2017-03-17 00:00:00",-0.0181,0.737
"2017-03-17 00:00:00","2017-03-17 01:00:00",0.0181,0.0325
"2017-03-17 01:00:00","2017-03-17 02:00:00",-0.1264,0.9948
"2017-03-17 02:00:00","2017-03-17 09:30:00",0.0181,0.7682
"2017-03-17 09:30:00","2017-03-17 10:45:00",0.0542,0.6914
"2017-03-17 10:45:00","2017-03-17 13:45:00",0.0361,0.6223
"2017-03-17 13:45:00","2017-03-17 14:45:00",-0.018,0.4932
"2017-03-17 14:45:00","2017-03-17 21:40:00",0.1263,0.5793
"2017-03-17 21:40:00","2017-03-17 22:40:00",-0.0361,0.9691
"2017-03-17 22:40:00","2017-03-17 23:40:00",0,0.6043
"2017-03-17 23:40:00","2017-03-18 00:40:00",-0.0722,0.5439
"2017-03-18 00:40:00","2017-03-18 01:40:00",0.0541,0.1857
"2017-03-18 01:40:00","2017-03-20 09:10:00",0.2522,0.692
"2017-03-20 09:10:00","2017-03-20 10:10:00",0.1438,0.599
"2017-03-20 10:10:00","2017-03-20 11:25:00",0.0539,0.5973
"2017-03-20 11:25:00","2017-03-20 14:25:00",-0.0359,0.7746
"2017-03-20 14:25:00","2017-03-20 21:20:00",-0.1618,0.6269
"2017-03-20 21:20:00","2017-03-20 22:20:00",0.036,0.3931
"2017-03-20 22:20:00","2017-03-20 23:20:00",0.0719,0.3538
"2017-03-20 23:20:00","2017-03-21 00:20:00",-0.018,0.3972
"2017-03-21 00:20:00","2017-03-21 01:20:00",0.0898,0.3575
"2017-03-21 01:20:00","2017-03-21 02:20:00",0,0.6083
"2017-03-21 02:20:00","2017-03-21 09:50:00",-0.4139,0.59
"2017-03-21 09:50:00","2017-03-21 11:05:00",-0.0722,0.7374
"2017-03-21 11:05:00","2017-03-21 14:05:00",0.1263,0.6896
"2017-03-21 14:05:00","2017-03-21 21:00:00",0.1261,0.7121
"2017-03-21 21:00:00","2017-03-21 22:00:00",0.3953,0.7885
"2017-03-21 22:00:00","2017-03-21 23:00:00",0,0.7097
"2017-03-21 23:00:00","2017-03-22 00:00:00",0.1791,0.9192
"2017-03-22 00:00:00","2017-03-22 01:00:00",0.1073,0.8273
"2017-03-22 01:00:00","2017-03-22 02:00:00",0.0358,0.7446
"2017-03-22 02:00:00","2017-03-22 09:30:00",-0.0536,0.709
"2017-03-22 09:30:00","2017-03-22 10:45:00",0.0894,0.7991
"2017-03-22 10:45:00","2017-03-22 13:45:00",-0.1251,0.7439
"2017-03-22 13:45:00","2017-03-22 14:45:00",0.1609,0.6473
"2017-03-22 14:45:00","2017-03-22 21:40:00",-0.2325,0.655
"2017-03-22 21:40:00","2017-03-22 22:40:00",0.1252,0.8211
"2017-03-22 22:40:00","2017-03-22 23:40:00",-0.0537,0.9934
"2017-03-22 23:40:00","2017-03-23 00:40:00",0.1073,0.9999
"2017-03-23 00:40:00","2017-03-23 01:40:00",0.0536,0.6066
"2017-03-23 01:40:00","2017-03-23 09:10:00",-0.2325,0.7175
"2017-03-23 09:10:00","2017-03-23 10:10:00",-0.0358,0.6805
"2017-03-23 10:10:00","2017-03-23 11:25:00",0.1432,0.6127
"2017-03-23 11:25:00","2017-03-23 14:25:00",-0.0179,0.7149
"2017-03-23 14:25:00","2017-03-23 21:20:00",0.2501,0.7219
"2017-03-23 21:20:00","2017-03-23 22:20:00",-0.3396,0.9426
"2017-03-23 22:20:00","2017-03-23 23:20:00",-0.2689,0.8483
"2017-03-23 23:20:00","2017-03-24 00:20:00",0.0538,0.7635
"2017-03-24 00:20:00","2017-03-24 01:20:00",0.2866,0.9408
"2017-03-24 01:20:00","2017-03-24 02:20:00",-0.1432,0.8467
"2017-03-24 02:20:00","2017-03-24 09:50:00",-0.0717,0.6988
"2017-03-24 09:50:00","2017-03-24 11:05:00",0.0538,0.7742
"2017-03-24 11:05:00","2017-03-24 14:05:00",0,0.7643
"2017-03-24 14:05:00","2017-03-24 21:00:00",0,0.7264
"2017-03-24 21:00:00","2017-03-24 22:00:00",0.1253,0.4955
"2017-03-24 22:00:00","2017-03-24 23:00:00",0,0.3173
"2017-03-24 23:00:00","2017-03-25 00:00:00",0.0894,0.999
"2017-03-25 00:00:00","2017-03-25 01:00:00",0,0.9994
"2017-03-25 01:00:00","2017-03-25 02:00:00",0,0.8995
"2017-03-25 02:00:00","2017-03-27 09:30:00",0.5527,0.6391
"2017-03-27 09:30:00","2017-03-27 10:45:00",0.0711,0.8774
"2017-03-27 10:45:00","2017-03-27 13:45:00",0.0888,0.6603
"2017-03-27 13:45:00","2017-03-27 14:45:00",0.1242,0.8722
"2017-03-27 14:45:00","2017-03-27 21:40:00",0,0.7051
"2017-03-27 21:40:00","2017-03-27 22:40:00",-0.2308,0.7386
"2017-03-27 22:40:00","2017-03-27 23:40:00",0.0355,0.9999
"2017-03-27 23:40:00","2017-03-28 00:40:00",0.0178,0.8999
"2017-03-28 00:40:00","2017-03-28 01:40:00",0.0355,0.8099
"2017-03-28 01:40:00","2017-03-28 09:10:00",-0.0355,0.5754
"2017-03-28 09:10:00","2017-03-28 10:10:00",-0.0355,0.6055
"2017-03-28 10:10:00","2017-03-28 11:25:00",0.0178,0.7892
"2017-03-28 11:25:00","2017-03-28 14:25:00",-0.1067,0.4535
"2017-03-28 14:25:00","2017-03-28 21:20:00",0.2664,0.7269
"2017-03-28 21:20:00","2017-03-28 22:20:00",0,0.7306
"2017-03-28 22:20:00","2017-03-28 23:20:00",-0.0355,0.1766
"2017-03-28 23:20:00","2017-03-29 00:20:00",-0.0532,0.1589
"2017-03-29 00:20:00","2017-03-29 01:20:00",0.0532,1
"2017-03-29 01:20:00","2017-03-29 02:20:00",-0.4802,0.9154
"2017-03-29 02:20:00","2017-03-29 09:50:00",-0.107,0.6655
"2017-03-29 09:50:00","2017-03-29 11:05:00",0.0357,0.7368
"2017-03-29 11:05:00","2017-03-29 14:05:00",0.0713,0.7686
"2017-03-29 14:05:00","2017-03-29 21:00:00",0.2137,0.729
"2017-03-29 21:00:00","2017-03-29 22:00:00",-0.1246,0.4718
"2017-03-29 22:00:00","2017-03-29 23:00:00",0.0178,0.4246
"2017-03-29 23:00:00","2017-03-30 00:00:00",0,0.3821
"2017-03-30 00:00:00","2017-03-30 01:00:00",0.0356,0.21
"2017-03-30 01:00:00","2017-03-30 02:00:00",0.0178,0.189
"2017-03-30 02:00:00","2017-03-30 09:30:00",-0.1782,0.7121
"2017-03-30 09:30:00","2017-03-30 10:45:00",-0.0535,0.8809
"2017-03-30 10:45:00","2017-03-30 13:45:00",0.0713,0.9031
"2017-03-30 13:45:00","2017-03-30 14:45:00",0.0713,0.8922
"2017-03-30 14:45:00","2017-03-30 21:40:00",-0.2497,0.7416
"2017-03-30 21:40:00","2017-03-30 22:40:00",0.0179,0.6674
"2017-03-30 22:40:00","2017-03-30 23:40:00",0,0.3015
"2017-03-30 23:40:00","2017-03-31 00:40:00",-0.0179,0.2713
"2017-03-31 00:40:00","2017-03-31 01:40:00",-0.2504,0.9953
"2017-03-31 01:40:00","2017-03-31 09:10:00",-0.233,0.6415
"2017-03-31 09:10:00","2017-03-31 10:10:00",-0.0718,0.7704
"2017-03-31 10:10:00","2017-03-31 11:25:00",0.0718,0.7334
"2017-03-31 11:25:00","2017-03-31 14:25:00",0.0538,0.6773
"2017-03-31 14:25:00","2017-04-05 09:20:00",0.8395,0.7066
"2017-04-05 09:20:00","2017-04-05 10:35:00",0,0.732
"2017-04-05 10:35:00","2017-04-05 13:35:00",0.0178,0.7454
"2017-04-05 13:35:00","2017-04-05 14:35:00",-0.0178,0.7857
"2017-04-05 14:35:00","2017-04-05 21:30:00",-0.4278,0.5865
"2017-04-05 21:30:00","2017-04-05 22:30:00",0.125,0.7206
"2017-04-05 22:30:00","2017-04-05 23:30:00",-0.125,0.1843
"2017-04-05 23:30:00","2017-04-06 00:30:00",-0.0357,0.9758
"2017-04-06 00:30:00","2017-04-06 01:30:00",0.0179,0.8782
"2017-04-06 01:30:00","2017-04-06 09:00:00",0.4101,0.6498
"2017-04-06 09:00:00","2017-04-06 10:00:00",0.0889,0.8237
"2017-04-06 10:00:00","2017-04-06 11:15:00",0,0.7837
"2017-04-06 11:15:00","2017-04-06 14:15:00",0,0.7974
"2017-04-06 14:15:00","2017-04-06 21:10:00",-0.1245,0.7186
"2017-04-06 21:10:00","2017-04-06 22:10:00",0,0.8071
"2017-04-06 22:10:00","2017-04-06 23:10:00",-0.0712,0.7264
"2017-04-06 23:10:00","2017-04-07 00:10:00",0,0.6538
"2017-04-07 00:10:00","2017-04-07 01:10:00",-0.0178,0.5093
"2017-04-07 01:10:00","2017-05-02 09:00:00",1.2922,0.7021
"2017-05-02 09:00:00","2017-05-02 10:00:00",-0.1408,0.7688
"2017-05-02 10:00:00","2017-05-02 11:15:00",0.0176,0.6738
"2017-05-02 11:15:00","2017-05-02 14:15:00",-0.0352,0.7189
"2017-05-02 14:15:00","2017-05-02 21:10:00",-0.2293,0.7691
"2017-05-02 21:10:00","2017-05-02 22:10:00",0.0706,0.9892
"2017-05-02 22:10:00","2017-05-02 23:10:00",-0.0176,0.8998
"2017-05-02 23:10:00","2017-05-03 00:10:00",0.0529,0.8098
"2017-05-03 00:10:00","2017-05-03 01:10:00",0.0176,0.6835
"2017-05-03 01:10:00","2017-05-03 02:10:00",-0.0176,0.6151
"2017-05-03 02:10:00","2017-05-03 09:40:00",0,0.6255
"2017-05-03 09:40:00","2017-05-03 10:55:00",0.0176,0.8005
"2017-05-03 10:55:00","2017-05-03 13:55:00",-0.0706,0.8811
"2017-05-03 13:55:00","2017-05-03 14:55:00",-0.0177,0.7012
"2017-05-03 14:55:00","2017-05-03 21:50:00",-0.0883,0.7331
"2017-05-03 21:50:00","2017-05-03 22:50:00",-0.1237,0.6598
"2017-05-03 22:50:00","2017-05-03 23:50:00",-0.1062,0.7588
"2017-05-03 23:50:00","2017-05-04 00:50:00",-0.0354,0.8919
"2017-05-04 00:50:00","2017-05-04 01:50:00",0.0885,0.8027
"2017-05-04 01:50:00","2017-05-04 09:20:00",-0.5501,0.566
"2017-05-04 09:20:00","2017-05-04 10:35:00",-0.0534,0.4516
"2017-05-04 10:35:00","2017-05-04 13:35:00",-0.196,0.6172
"2017-05-04 13:35:00","2017-05-04 14:35:00",-0.4649,0.7627
"2017-05-04 14:35:00","2017-05-04 21:30:00",-0.485,0.7237
"2017-05-04 21:30:00","2017-05-04 22:30:00",0.2698,0.5806
"2017-05-04 22:30:00","2017-05-04 23:30:00",-0.1618,0.0034
"2017-05-04 23:30:00","2017-05-05 00:30:00",0.2156,0.9857
"2017-05-05 00:30:00","2017-05-05 01:30:00",-0.1797,0.9668
"2017-05-05 01:30:00","2017-05-05 09:00:00",-0.0719,0.7219
"2017-05-05 09:00:00","2017-05-05 10:00:00",0,0.6172
"2017-05-05 10:00:00","2017-05-05 11:15:00",0.018,0.7372
"2017-05-05 11:15:00","2017-05-05 14:15:00",0.4309,0.7322
"2017-05-05 14:15:00","2017-05-05 21:10:00",-0.1614,0.7215
"2017-05-05 21:10:00","2017-05-05 22:10:00",-0.1616,0.9642
"2017-05-05 22:10:00","2017-05-05 23:10:00",0.0359,0.8678
"2017-05-05 23:10:00","2017-05-06 00:10:00",0.018,0.781
"2017-05-06 00:10:00","2017-05-06 01:10:00",0,0.0602
"2017-05-06 01:10:00","2017-05-06 02:10:00",0.0359,0.9323
"2017-05-06 02:10:00","2017-05-08 09:40:00",0.0897,0.7707
"2017-05-08 09:40:00","2017-05-08 10:55:00",0,0.8263
"2017-05-08 10:55:00","2017-05-08 13:55:00",-0.0359,0.7217
"2017-05-08 13:55:00","2017-05-08 14:55:00",-0.0359,0.7538
"2017-05-08 14:55:00","2017-05-08 21:50:00",0.2152,0.6811
"2017-05-08 21:50:00","2017-05-08 22:50:00",-0.1434,0.9984
"2017-05-08 22:50:00","2017-05-08 23:50:00",-0.0179,0.4078
"2017-05-08 23:50:00","2017-05-09 00:50:00",-0.0538,0.5036
"2017-05-09 00:50:00","2017-05-09 01:50:00",-0.0718,0.4532
"2017-05-09 01:50:00","2017-05-09 09:20:00",0.0718,0.5827
"2017-05-09 09:20:00","2017-05-09 10:35:00",0.0179,0.7263
"2017-05-09 10:35:00","2017-05-09 13:35:00",-0.0898,0.6946
"2017-05-09 13:35:00","2017-05-09 14:35:00",-0.0539,0.6625
"2017-05-09 14:35:00","2017-05-09 21:30:00",-0.4685,0.7092
"2017-05-09 21:30:00","2017-05-09 22:30:00",-0.1627,0.3886
"2017-05-09 22:30:00","2017-05-09 23:30:00",0.0543,0.7477
"2017-05-09 23:30:00","2017-05-10 00:30:00",-0.0723,0.6729
"2017-05-10 00:30:00","2017-05-10 01:30:00",-0.0905,0.9651
"2017-05-10 01:30:00","2017-05-10 09:00:00",0.2713,0.4853
"2017-05-10 09:00:00","2017-05-10 10:00:00",0.0181,0.7222
"2017-05-10 10:00:00","2017-05-10 11:15:00",0.0361,0.7432
"2017-05-10 11:15:00","2017-05-10 14:15:00",0,0.7297
"2017-05-10 14:15:00","2017-05-10 21:10:00",0.1803,0.7674
"2017-05-10 21:10:00","2017-05-10 22:10:00",-0.036,0.3682
"2017-05-10 22:10:00","2017-05-10 23:10:00",-0.1623,0.3314
"2017-05-10 23:10:00","2017-05-11 00:10:00",0.0361,0.253
"2017-05-11 00:10:00","2017-05-11 01:10:00",-0.1083,0.2277
"2017-05-11 01:10:00","2017-05-11 02:10:00",-0.0723,0.3111
"2017-05-11 02:10:00","2017-05-11 09:40:00",0.1265,0.6289
"2017-05-11 09:40:00","2017-05-11 10:55:00",0.0181,0.5774
"2017-05-11 10:55:00","2017-05-11 13:55:00",0.1263,0.8637
"2017-05-11 13:55:00","2017-05-11 14:55:00",0.018,0.8488
"2017-05-11 14:55:00","2017-05-11 21:50:00",-0.018,0.7413
"2017-05-11 21:50:00","2017-05-11 22:50:00",0.1442,0.6672
"2017-05-11 22:50:00","2017-05-11 23:50:00",-0.0721,0.6005
"2017-05-11 23:50:00","2017-05-12 00:50:00",0.108,0.9125
"2017-05-12 00:50:00","2017-05-12 01:50:00",-0.054,0.9894
"2017-05-12 01:50:00","2017-05-12 09:20:00",0.036,0.5361
"2017-05-12 09:20:00","2017-05-12 10:35:00",0.1619,0.4825
"2017-05-12 10:35:00","2017-05-12 13:35:00",-0.018,0.4342
"2017-05-12 13:35:00","2017-05-12 14:35:00",0.0719,0.3908
"2017-05-12 14:35:00","2017-05-12 21:30:00",0.0898,0.3517
"2017-05-12 21:30:00","2017-05-12 22:30:00",-0.0539,0.3165
"2017-05-12 22:30:00","2017-05-12 23:30:00",-0.0719,0.2848
"2017-05-12 23:30:00","2017-05-13 00:30:00",-0.0719,0.2563
"2017-05-13 00:30:00","2017-05-13 01:30:00",0.018,0.2307
